character_id,normalized_name,neutral,disapproval,annoyance,disappointment,approval,realization,anger,desire,sadness,excitement,caring,joy,optimism,curiosity,amusement,confusion,admiration,surprise,disgust,relief,embarrassment,love,fear,gratitude,nervousness,grief,remorse,pride
801,comic book guy,0.002965387163436171,0.01027290654269501,0.0775575972556021,-0.031056137361014757,-0.1412256189035882,0.14201889855748623,0.05498907251836246,-0.13339410196445378,-0.06512457543363553,0.1545165308079438,-0.009789612227550048,-0.0257282336277596,0.09497715340068445,0.031744321951182264,-0.039850387348671565,0.10933663690431149,0.008697906748731839,0.014805016371992668,-0.06955265402579756,0.05563885168925551,0.009594601838688035,0.07038373467993109,0.0007115043260985962,-0.002920339790796008,0.02785767601780912,0.018165595159033942,0.1028365134075889,0.09672812916449113
1078,gary chalmers,0.11851884071949269,0.08940773188485367,-0.1278092656256085,-0.2648728585608765,0.1341483740925132,0.05992176942282323,0.013463872035021671,0.07533075394976556,-0.2123987001658,-0.022319440325210188,0.15006291616817868,0.03493267509352057,0.06834271594301346,-0.20332204652318786,0.014598900662250468,-0.3253655712372382,-0.13722004941185847,-0.1936980605368394,-0.1403916950912001,0.04724443806687968,-0.30233678069707676,0.1296776808607356,-0.11682430572263482,0.04982678262958605,-0.06488636177296897,-0.2295030212004167,0.11833751871295947,-0.05071420587967784
33,announcer,0.04029520137197805,-0.10580789535528866,-0.003625493255443688,-0.06222327483237734,-0.05899198987668958,0.05632524567317872,-0.0012429559967066031,0.15561954121553034,-0.03396190950275647,-0.11670890585501231,0.06943720947921311,-0.06066524490911658,0.01525174172531875,-0.07783211182955302,-0.07983938025461992,0.010565370774452002,-0.043943535587149876,0.02626291535439742,-0.003507065230808457,-0.07312413007677301,-0.034979089096594966,0.08494187099773903,-0.00855045406733809,0.03273973255703775,0.09517009031162667,-0.06940328884838702,0.013351887047655756,-0.1169827079069581
38,martin prince,0.26096970368955213,-0.023481572953930614,0.04508673730638046,0.08562425930161117,0.012852292772761191,-0.04313345955284753,0.03889326071097682,-0.0669485107183133,-0.09342145987581402,-0.10490125475948853,0.12373524013119844,-0.04914465435830978,-0.2112683737801589,-0.05906841929292383,-0.1649763817027254,-0.17561587501215142,-0.16125207990075432,-0.02290104791333672,0.09477534698017803,-0.09760281361786546,0.12105393251740554,-0.04966161937060589,0.022173831956937486,-0.134885332974098,-0.11992372707383987,-0.09281480921479242,0.09185175254436846,-0.068473306994189
39,kids,-0.06839587607916087,0.16750571757853763,0.11695916058981685,0.09192149635847263,-0.11710011870652569,0.01833659778956854,-0.030902453034008938,-0.14770955632095006,-0.022693977953133816,0.03581470732264118,-0.1329418093710989,-0.07991726690899913,-0.16635321628060099,-0.0436930365433954,-0.1481159326608325,0.017482715940134657,0.14570249186675166,0.17932343697680428,0.17308098007175032,-0.09300032349758322,0.09021744420567035,0.15062389600196494,-0.08320092242353515,-0.18555320362242264,-0.07499316632249091,-0.08419902664257302,-0.17701831682858146,0.007111923248243061
91,lou,-0.05824213432774505,0.2573248150406941,0.1164222324181754,0.18905214554278546,-0.2162536693763594,0.18496722232838445,0.12322107116270926,0.15550052059502537,0.12306097389436724,-0.12788404867863337,0.07459529915546138,-0.15974939483093617,0.009299602708679727,-0.021485662762532134,-0.035607376123455714,0.1488606570551459,-0.15945914223502894,-0.04906073486689495,0.08535114477845956,-0.06102640055204637,0.11633301110229154,0.15100269894808174,-0.1818624122529691,-0.03514476825432587,0.18730476946841526,0.09782955677511088,0.15843335839861614,-0.012831201689635119
699,sideshow mel,0.13712144196298928,-0.17899079877603874,-0.13689763053396278,-0.08214482237282214,-0.0840535275408779,0.0034595673286998575,-0.10215076458709209,0.0039441590740967305,-0.12747732016500063,0.14977766052233377,-0.1689238713754899,0.07823283369380879,-0.19066553592644503,0.17978351439861928,-0.026109605423657346,0.1596611501632989,0.07254803506072072,0.05505511511170779,-0.053665960435769426,0.12644400586020701,-0.14222333682070518,0.07085483614346375,0.007420070591726798,0.003551951014204918,-0.011955191935863575,-0.1254661990224994,-0.24577649718914685,0.1239185160254526
144,jimbo jones,-0.036134863013640446,-0.005851579879178951,0.07617672575837038,-0.12261568080060745,-0.0981400787799439,0.005301089679125247,0.17296406499585162,-0.08491226032873277,0.11878812180142327,-0.08756338530232392,0.05954275028930758,-0.1284325033685689,-0.035735474718939605,0.019852667675734452,0.1191229074593809,-0.028878575610632604,0.01904274144028966,-0.18862049701168485,0.10409141988196152,-0.02987403597025076,0.06548667802337582,-0.06741456375492424,0.07617609715236304,0.03336117095649134,0.0738877724897186,0.10376719297937581,0.178566232312249,-0.03781428332070994
442,professor jonathan frink,-0.038647648358637224,-0.0006021806677758904,-0.13118263525271212,-0.07569633470472728,0.2576257673251694,-0.002466940045633204,-0.12954286062824152,0.23883687802386888,-0.2437991729866846,0.07589813588870446,0.030018424075631968,0.01586445938477686,-0.023393043281361554,-0.0038873797595139407,-0.08985138684823296,0.06420311902675514,0.10159342553378262,0.029386160874481308,-0.19005606766994157,0.07962713200737187,-0.07186470439824814,0.09498502251598347,0.05773650728643208,-0.0013684458789267912,-0.04781775842289834,-0.24261699387561136,-0.007729648033711226,0.21521101711453253
568,fat tony,-0.07639772191307888,0.12087130280478406,-0.14446686795657646,0.1557328298573059,-0.4387919730613119,0.25890522472709276,-0.1431486068002472,0.0908004142234612,0.17536375098207227,0.232018484159393,0.15904715523370264,-0.0044808592250137474,0.1747370953450995,-0.004359325380819168,-0.40526668338959565,-0.06419495569366103,0.09622197535241798,0.03197932940907313,0.10625023102120264,0.11386768619377191,0.158648899818167,0.1716361591687559,-0.29168404294610695,-0.22168671058170974,0.2645833476765677,0.20464205506193955,-0.06846236848720637,0.10421194959239795
192,agnes skinner,-0.10455755906348335,0.0008415055095345915,0.07897950618040453,0.007138940955360909,0.16691930378360711,-0.03254646792037403,0.06358542838784946,-0.1337270462646847,-0.028833374840610777,0.09477712065377332,-0.15464241898829834,0.061329760937209744,-0.02988023500129103,-0.00790021326448816,-0.0014611903589458867,0.1557456207504494,0.038208030096442976,-0.10619197310434685,-0.022419588478416953,-0.0018429995525838178,-0.055296228033197226,0.05986419383950787,0.1053958257912033,-0.0027066918984764007,0.13239733957346725,-0.061375031015864806,-0.1065609677517665,0.013737270293389434
145,kearney zzyzwicz,-0.3712679671377483,0.07476739320522387,0.1311456795284433,0.17814132303960695,-0.1483919351124499,-0.05469629922223838,0.18854412908317014,0.1270035156791295,0.09307598643559747,0.00669803234300854,-0.14229813017452955,0.09875068987612162,-0.10775453755755968,0.28173466569555644,0.11446317268620264,0.23718623829505714,0.09541053292502658,-0.09582993250395884,0.15038370950344085,0.02723847978650408,0.21790179838938029,0.13195829661491837,0.07826618806571925,0.01810484668060502,0.0632019972271668,0.06356421823156135,0.07595931267951042,0.06756258907893797
426,troy mcclure,0.14909618211203451,0.003395284947135384,0.04951561692628454,-0.08229905375010081,-0.20636661566293688,-0.060043499550399476,-0.003542957698912034,-0.12145161069917228,0.07906859468689492,0.13686777158721303,-0.21323962405937727,0.18237308997084084,0.06863477891797197,0.27476973143976813,0.3636218962786688,0.34065456240788533,-0.26595790352023374,0.0361478292579669,-0.08808368734302062,0.24368141899851226,0.0006105237477740221,-0.17669287235639802,-0.16579796321552204,-0.07011411167590191,-0.2035974456515211,0.13040283921327062,0.1359719109790942,0.056292764256088354
